0.8442556	0.7765523	0.924272	0.7531837	0.7308064	0.8948665	0.8934767	0.9522185	0.9604353	0.9816347	0.8507396	0.9094585	0.9088604	0.9929804	0.969834	0.9615145	0.8958019	0.6734831	0.7400299	0.8710074	0.7259827	0.8769808	0.978607	0.9777132	0.978455	0.9790397	0.9809812	0.981095	0.979825	0.9815965	0.9813453	0.9793078	0.9810445	0.9784945	0.9794143	0.9783326	0.979524	0.9793469	0.9791322	0.9806702	0.9803816	0.97921	0.9799349	0.978297	0.05501082	0.05348437	0.06094622	0.05997869	0.07440293	0.06142337	0.05932536	0.05294627	0.04280679	0.07090881	0.0524162	0.06426627	0.05924586	0.05905788	0.05869124	0.05935075	0.05536947	0.06331333	0.05568027	0.0680777	0.06188812	0.06689973	0.1109441	0.06575874	0.1260377	0.1569593	0.07638909	0.1133609	0.1476495	0.1351446	0.07098734	0.62625	0.02800826	0.06779474	0.5664595	0.4396381	0.1972664	0.09028236	0.0007958008	0.02821181	0.008573858	0.1017550	0.05013403	0.0006349334	0.02519028	0.02408040	0.01321064	0.01452098	0.01515790	0.01273004	0.03055097	0.02224506	0.01902884	0.01613942	0.01908829	0.03119372	0.01360599	0.02661392	0.02383220	0.02111052	0.01264584	0.02227123	0.01568355	0.01893097	0.01695792	0.01856830	0.9793076	0.05916459	0.1803723	0.02153144	0.0001035638	0.0006870046	0.2536016	0.001903082	0.08194425
0.8484788	0.6954945	0.9137789	0.7197635	0.7560037	0.9443655	0.9033706	0.9553777	0.9526598	0.9988354	0.8537656	0.8855435	0.9633594	0.996877	0.9888788	0.9994998	0.9334468	0.7736762	0.7398087	0.8732337	0.792966	0.866708	0.9726452	0.9626254	0.9880702	0.9950034	0.996133	0.9816109	0.9906259	0.9891826	0.9972425	0.9970794	0.9966071	0.9905505	0.9971065	0.9946484	0.9914772	0.995474	0.990397	0.9844076	0.9857083	0.9921593	0.9917411	0.9929403	0.06051876	0.0570703	0.06455468	0.06193086	0.05896548	0.06562401	0.05434132	0.06327557	0.06379939	0.06342117	0.06367286	0.06185339	0.0557394	0.06125907	0.06455882	0.06961544	0.06182758	0.05664821	0.07103755	0.06334187	0.06394042	0.06678472	0.03555773	0.02241170	0.02620753	0.01979178	0.02336940	0.02735502	0.03123957	0.02739282	0.02208075	0.02649402	0.02613622	0.02870062	0.02057995	0.02203635	0.02453620	0.03290084	0.01353951	0.01574063	0.02372198	0.02741866	0.02036123	0.02213212	0.03906963	0.02250194	0.02774944	0.04308597	0.03844550	0.02318023	0.02674968	0.02232856	0.02803529	0.02962153	0.02719484	0.03004814	0.03510187	0.0377568	0.01774873	0.02264511	0.02953344	0.02124603	0.01522382	0.02997762	0.02808997	0.02225744	0.9906273	0.06240618	0.02666326	0.02954576	0.003893222	0.0004640584	0.0008048955	0.001669136	0.05640297
0.8829797	0.7383494	0.9021961	0.8008976	0.80603	0.91983	0.8478622	0.938943	0.9484923	0.907097	0.8503941	0.8911863	0.9088162	0.926158	0.9343663	0.952903	0.9046728	0.7821045	0.6699972	0.8858133	0.782807	0.8233267	0.9603188	0.9641931	0.9688386	0.9635236	0.960216	0.9767144	0.9592136	0.9729661	0.9613592	0.9377412	0.9804931	0.9652642	0.9861575	0.9544951	0.9618067	0.9692218	0.9729116	0.9765374	0.9506274	0.9592342	0.9632635	0.973126	0.05292188	0.07063472	0.01357884	0.04821098	0.01241352	0.003341375	0.05793813	0.04634271	0.01191729	0.03410951	0.01823605	0.1039213	0.006313579	0.02260261	0.02473259	0.02352615	0.001984103	0.01117081	0.009551231	0.004934951	0.003291318	0.0007979373	0.2230075	0.02925519	0.2642940	0.09852716	0.1537209	0.2520713	0.1732113	0.3703122	0.668369	0.569161	0.09694698	0.1894068	0.1303406	0.5405778	0.4844797	0.5735392	0.2552022	0.07083626	0.09149658	0.3043475	0.1287963	0.1262505	0.003105614	0.001907837	0.002108864	0.007882836	0.01603162	0.005517191	0.004557491	0.001378106	0.005260589	0.001806894	0.009538312	0.002225739	0.001784051	0.005957055	0.002621573	0.002333559	0.002567766	0.007518718	0.001289160	0.003057267	0.000934528	0.0009310598	0.9654401	0.03132356	0.2473236	0.003620742	0.003044908	0.0517592	0.1324854	0.002490415	0.0001072360
0.8448471	0.7708098	0.9164559	0.7766542	0.7207405	0.8759854	0.9108036	0.9202469	0.9294683	0.9840238	0.8052814	0.8965163	0.9623629	0.9657548	0.9797867	0.9956639	0.9415507	0.6696043	0.7774317	0.8745136	0.7422384	0.861934	0.9713204	0.9507383	0.9903013	0.9703579	0.9485917	0.9808891	0.9794792	0.9835128	0.9812416	0.9690937	0.9927055	0.9864558	0.9892159	0.9627268	0.9773248	0.9663791	0.9939513	0.9793609	0.985181	0.973716	0.9617315	0.977998	0.04088081	0.1307848	0.08761732	0.0001548281	0.08291178	0.03757766	0.1026874	0.002400408	0.1018954	0.5949669	0.004414837	0.05338751	0.249707	0.5812406	0.3017669	0.897465	0.005218	0.01097193	0.02214234	0.06919571	0.003961743	0.03201099	0.06236738	0.05023623	0.05422726	0.05521396	0.05633741	0.05648447	0.05700798	0.06985395	0.0576652	0.07264384	0.05255905	0.05626134	0.06208487	0.05520373	0.06037916	0.04783663	0.06114112	0.05395734	0.05684771	0.06430293	0.0622621	0.07107745	0.02305347	0.02140257	0.02163465	0.02376656	0.02227792	0.02188645	0.02415351	0.02051376	0.02201053	0.02439703	0.01726198	0.02078188	0.02131675	0.02240870	0.02565469	0.02419799	0.02381780	0.02074215	0.02245646	0.02516506	0.02144462	0.02036472	0.9681063	0.2015798	0.05831067	0.02245908	0.01800267	0.4145023	0.0005909672	0.0002201406	0.02564293
0.8181449	0.7533485	0.9223494	0.7511228	0.7231015	0.9347262	0.8673946	0.8987635	0.9577886	0.973635	0.8594437	0.8626075	0.9392286	0.954846	0.945846	0.984196	0.9379078	0.6688131	0.7043861	0.8904707	0.6829895	0.8210929	0.952719	0.943125	0.9920255	0.9601212	0.9632613	0.9889635	0.9718027	0.973044	0.9838184	0.9790454	0.981411	0.9779907	0.9846503	0.9483205	0.9683123	0.9796242	0.9839449	0.9676526	0.9726423	0.9803768	0.9402858	0.9684487	0.1496417	0.05771936	0.01018054	0.01389900	0.0009528409	0.08302966	0.1006258	0.1601327	0.2653288	0.816277	0.00608324	0.07327889	0.09926608	0.9243719	0.5124569	0.9913324	0.1579755	0.002541129	0.001557172	0.0533048	0.04828182	0.0611569	0.1004555	0.1099916	0.06941106	0.1025105	0.0948108	0.09329162	0.1051719	0.08238813	0.09968135	0.1113245	0.0965736	0.05788806	0.1299177	0.1012191	0.09250407	0.1016121	0.1310639	0.07474431	0.0718307	0.1163980	0.07156995	0.06628217	0.01194667	0.01214562	0.01264788	0.01102057	0.005976605	0.01888119	0.01636214	0.008755828	0.0351346	0.01611421	0.01280576	0.02289190	0.01936602	0.01438848	0.01425056	0.01563126	0.007968052	0.01332382	0.01636536	0.01269740	0.02150753	0.004023455	0.9696485	0.2436558	0.1009728	0.01673028	0.01258529	0.4482242	0.007092717	0.002420984	0.001712499
0.8655845	0.7842131	0.9372187	0.747262	0.7445994	0.843682	0.86311	0.9244157	0.9175273	0.9720355	0.8158622	0.9216736	0.9372964	0.96369	0.9616683	0.9913579	0.910938	0.766869	0.7667289	0.8900005	0.7408255	0.8486807	0.9706692	0.9617655	0.9791655	0.975553	0.9651225	0.9770058	0.9770717	0.9818717	0.9773812	0.9807283	0.9720348	0.9883665	0.98805	0.9625692	0.9629365	0.9746736	0.9902274	0.9770655	0.9712776	0.9815285	0.9702732	0.9881996	0.05728417	0.04289295	0.1485896	0.01097145	0.1038407	0.03382022	0.1434220	0.1974353	0.2351889	0.7542617	0.04366968	0.0522893	0.1137652	0.7383191	0.864917	0.7234455	0.01263544	0.003185292	0.003688766	0.0414281	0.02485296	0.000830046	0.08098435	0.09030374	0.07126425	0.0618575	0.05514589	0.05665783	0.0767773	0.08069773	0.07277012	0.05656384	0.0633748	0.05796937	0.07268333	0.08185557	0.09364441	0.07528125	0.08025062	0.08147108	0.08859898	0.0752025	0.06104346	0.06125334	0.01744836	0.01463311	0.014003	0.01708068	0.01439934	0.01441495	0.0176999	0.01317634	0.01434886	0.01607240	0.01381265	0.01433630	0.01690778	0.01413095	0.01754410	0.01788528	0.01587610	0.01571020	0.01240056	0.01593364	0.01687534	0.01462972	0.9764662	0.1346411	0.07273224	0.01529651	0.003141564	0.294778	0.002378652	0.0003819904	0.007281942
0.870939	0.7634799	0.9289003	0.7621455	0.7207318	0.842646	0.8958771	0.945358	0.95852	0.9602162	0.8146522	0.8717538	0.900771	0.9535949	0.9764531	0.9630493	0.928904	0.6751579	0.7648499	0.8329645	0.756215	0.8439445	0.978388	0.979064	0.9769658	0.9650175	0.9733496	0.9809	0.9798606	0.9750817	0.9817	0.9723031	0.9793424	0.9827211	0.9715962	0.9741756	0.9858618	0.9724047	0.9820578	0.9637813	0.9783994	0.9770559	0.9773645	0.9841882	0.04463707	0.002187079	0.2201521	0.006125401	0.0009049437	0.04891376	0.1361499	0.4165652	0.4027856	0.6323973	0.001631983	0.05007416	0.1721886	0.365271	0.5827321	0.8936369	0.1589373	0.003376901	0.0003534738	0.00751999	0.01192575	0.008180687	0.0992754	0.07103774	0.07218031	0.1158268	0.07131764	0.04971534	0.03801982	0.0602605	0.08044976	0.1016464	0.08465657	0.07603673	0.0764418	0.08343696	0.09018293	0.1004756	0.07634474	0.06738872	0.0657905	0.09730303	0.06108368	0.07803894	0.0114089	0.01614584	0.01169059	0.01615741	0.02378015	0.01143408	0.01936208	0.01198197	0.01167354	0.01171534	0.01094641	0.01702224	0.02359689	0.02657275	0.01729117	0.01547497	0.01584397	0.01631205	0.009162793	0.01022820	0.01436985	0.01547837	0.9754528	0.1455673	0.08163599	0.01732906	0.00184744	0.2897569	0.007642949	0.001855255	0.0005459173
0.8719287	0.7979507	0.9260197	0.8031361	0.7596386	0.9159756	0.8802212	0.8946595	0.9728904	0.9984257	0.8200915	0.8559642	0.9530287	0.9918071	0.9675201	0.990491	0.9244399	0.6925267	0.7475044	0.9191461	0.7188622	0.7963602	0.9813515	0.9786888	0.9847109	0.9782135	0.9862274	0.9895431	0.9936748	0.9830208	0.9783342	0.9895237	0.9883692	0.9810366	0.9919416	0.979807	0.9799783	0.9849847	0.9895888	0.9805343	0.9864199	0.9832062	0.9815105	0.9917343	0.01951719	0.01726045	0.02178025	0.01568968	0.02083579	0.01397779	0.01733114	0.01414772	0.02212386	0.01912690	0.01535599	0.01664933	0.0148575	0.02091946	0.02142369	0.018328	0.02008520	0.01839983	0.01836437	0.01669217	0.01705883	0.01997401	0.1057846	0.1063219	0.09766366	0.1039559	0.1003805	0.09971986	0.1082821	0.1082303	0.0998008	0.1054122	0.1022666	0.1050017	0.1032970	0.1072525	0.1024574	0.09984548	0.1088914	0.1012340	0.09686209	0.09900324	0.0973229	0.1024165	0.01911818	0.01537365	0.02160595	0.01809177	0.01734058	0.02198806	0.02139131	0.01632218	0.01464533	0.02322231	0.01896634	0.0180706	0.01530764	0.02116402	0.02161350	0.01756964	0.01597384	0.01635035	0.01654133	0.02028301	0.01884314	0.01727489	0.9854512	0.01873280	0.1037418	0.01892966	0.001655772	0.0002022228	0.0001265641	0.000329609	0.09044783
0.8528864	0.6975792	0.9514371	0.7837239	0.7819108	0.9033969	0.8639673	0.9662632	0.9858537	0.9856184	0.8185772	0.876351	0.890216	0.9963456	0.9681912	0.9827846	0.8836512	0.7837673	0.7392522	0.8851794	0.7337591	0.8695141	0.9779148	0.983598	0.9830538	0.9811032	0.9849041	0.9838093	0.9805592	0.9836519	0.9809343	0.978166	0.9839792	0.9830672	0.9805329	0.9816639	0.9812098	0.9844629	0.9806129	0.9847551	0.9812176	0.982886	0.9795582	0.9797976	0.01358962	0.02254906	0.02011468	0.01902416	0.0348441	0.04621058	0.01950874	0.04888918	0.02200022	0.04061465	0.02251146	0.02235823	0.006840075	0.03286019	0.04246118	0.02261745	0.03050592	0.0157852	0.03743198	0.01861977	0.02040695	0.02129609	0.09823064	0.04615885	0.1533766	0.1093224	0.05424081	0.1164725	0.2711867	0.1698454	0.410997	0.3912305	0.03228081	0.06778094	0.2598211	0.1583503	0.2911995	0.3042592	0.07818358	0.03472676	0.03824524	0.1607302	0.03466639	0.1475154	0.02590842	0.02300158	0.02057649	0.04781342	0.02256754	0.02188393	0.01749488	0.02097304	0.02293851	0.02610985	0.03104234	0.01962397	0.01420439	0.02995612	0.02220118	0.02094391	0.01533809	0.02503212	0.01904378	0.01523238	0.02016196	0.01752316	0.9815437	0.02419419	0.1906324	0.02186657	0.0003265827	0.002860863	0.1021088	0.001850964	0.03497656
0.885709	0.7503772	0.9145861	0.7403344	0.6888068	0.90753	0.9407953	0.9665454	0.9530608	0.9592781	0.8181944	0.8847229	0.9258456	0.9893866	0.9644857	0.9952038	0.9106501	0.7220104	0.721735	0.8655925	0.735574	0.8238277	0.9834752	0.9810347	0.9864634	0.9751732	0.9793098	0.9925604	0.9791218	0.988489	0.9846217	0.9832654	0.9832388	0.9800318	0.9898254	0.9924538	0.989829	0.9834407	0.9836975	0.983704	0.9782689	0.9862652	0.984654	0.9809291	0.05076535	0.0561965	0.05530767	0.04876066	0.05939547	0.06503417	0.05113673	0.05527537	0.06220233	0.05683501	0.05296703	0.05122823	0.05600971	0.06000897	0.0610528	0.050777	0.05357045	0.06054134	0.05428442	0.06200297	0.05374098	0.05897576	0.05498779	0.05511896	0.05586826	0.05116137	0.05007631	0.05461169	0.05440098	0.05487415	0.05557648	0.05619934	0.05202925	0.04960732	0.05325203	0.05457942	0.05823903	0.05804315	0.05351562	0.04931361	0.04825932	0.05207012	0.05338392	0.05227031	0.02472224	0.022607	0.02386118	0.02525003	0.02386961	0.02193212	0.02360288	0.02179684	0.02399281	0.02420616	0.02432364	0.02344649	0.02224211	0.02470433	0.02601456	0.02453605	0.02443473	0.02326824	0.02451492	0.02508746	0.02052127	0.02786714	0.9827121	0.05719804	0.05433154	0.02412202	0.001167993	0.0003878932	0.0002540565	0.0001703002	0.06189754
